case_id,name,value
RND-042,AddBack,No
RND-042,ExitType,DPO
RND-042,DPOPct,0.488
RND-042,UserExit,32076.66
RND-042,ValCapPct,0.818
RND-042,YTMTgt,0.0975
RND-042,AddAccrued,Yes
RND-042,LiqAcrM,0
RND-042,StartMonth,2
RND-042,ExitMonth,4
RND-042,BidOverride,
RND-042,Yield,0.2275
RND-042,CutoffDt,2026-07-01
RND-042,AnchorDt,2026-07-31
RND-042,MinMonthsJ2,0
RND-042,HurdleYTM,0.1
RND-042,HurdleCY,0.09
RND-042,HurdleMOIC,1.3
RND-042,RelColl,69136.83
RND-043,LoanNo,000005100324610
RND-043,UPB,2630057.84
RND-043,IntBal,107472.05
RND-043,CRate,0.1192
RND-043,DRate,0.1692
RND-043,CPmt,24073.54
RND-043,MatDt,2035-09-10
RND-043,T3,72054.48
RND-043,T6,88992.41
RND-043,T12,49251.18
RND-043,T24,98502.36
RND-043,PmtSel,Interest PMT
RND-043,UserPmt,25448.14
RND-043,TermMonths,120
RND-043,MTrailSel,3M
RND-043,TrailPct,1.13
RND-043,RateSel,User Enter
RND-043,UserRate,0.1302
RND-043,LegalInit,0
RND-043,LegalStartM,0
RND-043,HoldCost,0
RND-043,LegalEndM,0
RND-043,AddBack,No
RND-043,ExitType,PIF
RND-043,DPOPct,0.28
RND-043,UserExit,800876.62
RND-043,ValCapPct,0.905
RND-043,YTMTgt,0.1963
RND-043,AddAccrued,Yes
RND-043,LiqAcrM,6
RND-043,StartMonth,1
RND-043,ExitMonth,35
RND-043,BidOverride,
RND-043,Yield,0.2189
RND-043,CutoffDt,2026-07-01
RND-043,AnchorDt,2026-07-31
RND-043,MinMonthsJ2,0
RND-043,HurdleYTM,0.1
RND-043,HurdleCY,0.09
RND-043,HurdleMOIC,1.3
RND-043,RelColl,3846727.36
RND-044,LoanNo,000005100324610
RND-044,UPB,55878.76
RND-044,IntBal,1290.71
RND-044,CRate,0.10313
RND-044,DRate,0.15313
RND-044,CPmt,600.32
RND-044,MatDt,2029-03-24
RND-044,T3,1327.91
RND-044,T6,1774.64
RND-044,T12,5652.35
RND-044,T24,11304.7
RND-044,PmtSel,User PMT
RND-044,UserPmt,737.59
RND-044,TermMonths,60
RND-044,MTrailSel,12M
RND-044,TrailPct,0.505
RND-044,RateSel,Default
RND-044,UserRate,0.036
RND-044,LegalInit,25000
RND-044,LegalStartM,0
RND-044,HoldCost,0
RND-044,LegalEndM,0
RND-044,AddBack,"Yes, Both"
RND-044,ExitType,User Enter
RND-044,DPOPct,0.479
RND-044,UserExit,35233.31
RND-044,ValCapPct,0.781
RND-044,YTMTgt,0.1581
RND-044,AddAccrued,No
RND-044,LiqAcrM,0
RND-044,StartMonth,2
RND-044,ExitMonth,60
RND-044,BidOverride,
RND-044,Yield,0.1243
RND-044,CutoffDt,2026-07-01
RND-044,AnchorDt,2026-07-31
RND-044,MinMonthsJ2,0
RND-044,HurdleYTM,0.1
RND-044,HurdleCY,0.09
RND-044,HurdleMOIC,1.3
RND-044,RelColl,74911.49
RND-045,LoanNo,000005100324610
RND-045,UPB,214512.52
RND-045,IntBal,6660.18
RND-045,CRate,0.09783
RND-045,DRate,0.14783
RND-045,CPmt,1999.75
RND-045,MatDt,2034-11-18
RND-045,T3,502.77
RND-045,T6,2969.49
RND-045,T12,1303.56
RND-045,T24,2607.12
RND-045,PmtSel,User PMT
RND-045,UserPmt,2220.48
RND-045,TermMonths,0
RND-045,MTrailSel,3M
RND-045,TrailPct,0.576
RND-045,RateSel,User Enter
RND-045,UserRate,0.037
RND-045,LegalInit,5000
RND-045,LegalStartM,6
RND-045,HoldCost,250
RND-045,LegalEndM,29
RND-045,AddBack,No
RND-045,ExitType,IRR Solve
RND-045,DPOPct,0.143
RND-045,UserExit,165178.23
RND-045,ValCapPct,0.632
RND-045,YTMTgt,0.1255
RND-045,AddAccrued,Yes
RND-045,LiqAcrM,0
RND-045,StartMonth,2
RND-045,ExitMonth,46
RND-045,BidOverride,
RND-045,Yield,0.1368
RND-045,CutoffDt,2026-07-01
RND-045,AnchorDt,2026-07-31
RND-045,MinMonthsJ2,0
RND-045,HurdleYTM,0.1
RND-045,HurdleCY,0.09
RND-045,HurdleMOIC,1.3
RND-045,RelColl,193082.55
RND-046,LoanNo,000005100324610
RND-046,UPB,32300.2
RND-046,IntBal,1675.32
RND-046,CRate,0.1125
RND-046,DRate,0.1625
RND-046,CPmt,439.47
RND-046,MatDt,2029-11-12
RND-046,T3,407.34
RND-046,T6,565.78
RND-046,T12,2255.22
RND-046,T24,4510.44
RND-046,PmtSel,% of M Trail PMT
RND-046,UserPmt,245.13
RND-046,TermMonths,60
RND-046,MTrailSel,6M
RND-046,TrailPct,0.517
RND-046,RateSel,Default
RND-046,UserRate,0.0973
RND-046,LegalInit,25000
RND-046,LegalStartM,11
RND-046,HoldCost,1000
RND-046,LegalEndM,33
RND-046,AddBack,No
RND-046,ExitType,DPO
RND-046,DPOPct,0.391
RND-046,UserExit,15496.3
RND-046,ValCapPct,0.358
RND-046,YTMTgt,0.138
RND-046,AddAccrued,No
RND-046,LiqAcrM,6
RND-046,StartMonth,4
RND-046,ExitMonth,6
RND-046,BidOverride,
RND-046,Yield,0.1546
RND-046,CutoffDt,2026-07-01
RND-046,AnchorDt,2026-07-31
RND-046,MinMonthsJ2,0
RND-046,HurdleYTM,0.1
RND-046,HurdleCY,0.09
RND-046,HurdleMOIC,1.3
RND-046,RelColl,78645.32
RND-047,LoanNo,000005100324610
RND-047,UPB,256273.5
RND-047,IntBal,7776.85
RND-047,CRate,0.08648
RND-047,DRate,0.13648
RND-047,CPmt,1925.53
RND-047,MatDt,2030-09-06
RND-047,T3,2213.74
RND-047,T6,5751.34
RND-047,T12,21824.37
RND-047,T24,43648.74
RND-047,PmtSel,Current PMT
RND-047,UserPmt,1254.54
RND-047,TermMonths,120
RND-047,MTrailSel,3M
RND-047,TrailPct,0.757
RND-047,RateSel,User Enter
RND-047,UserRate,0.0519
RND-047,LegalInit,0
RND-047,LegalStartM,0
RND-047,HoldCost,1000
RND-047,LegalEndM,0
RND-047,AddBack,No
RND-047,ExitType,PIF
RND-047,DPOPct,0.202
RND-047,UserExit,100315.49
RND-047,ValCapPct,0.48
RND-047,YTMTgt,0.1327
RND-047,AddAccrued,Yes
RND-047,LiqAcrM,6
RND-047,StartMonth,5
RND-047,ExitMonth,58
RND-047,BidOverride,
RND-047,Yield,0.2162
RND-047,CutoffDt,2026-07-01
RND-047,AnchorDt,2026-07-31
RND-047,MinMonthsJ2,0
RND-047,HurdleYTM,0.1
RND-047,HurdleCY,0.09
RND-047,HurdleMOIC,1.3
RND-047,RelColl,346669.94
RND-048,LoanNo,000005100324610
RND-048,UPB,753368.72
RND-048,IntBal,35340.84
RND-048,CRate,0.06077
RND-048,DRate,0.11077
RND-048,CPmt,4318.64
RND-048,MatDt,2031-07-23
RND-048,T3,1710.28
RND-048,T6,3245.32
RND-048,T12,2797.69
RND-048,T24,5595.38
RND-048,PmtSel,Interest PMT
RND-048,UserPmt,3241.8
RND-048,TermMonths,0
RND-048,MTrailSel,3M
RND-048,TrailPct,0.539
RND-048,RateSel,Default
RND-048,UserRate,0.1021
RND-048,LegalInit,25000
RND-048,LegalStartM,0
RND-048,HoldCost,250
RND-048,LegalEndM,0
RND-048,AddBack,No
RND-048,ExitType,Value Cap
RND-048,DPOPct,0.156
RND-048,UserExit,369579.05
RND-048,ValCapPct,0.478
RND-048,YTMTgt,0.0845
RND-048,AddAccrued,No
RND-048,LiqAcrM,6
RND-048,StartMonth,2
RND-048,ExitMonth,31
RND-048,BidOverride,
RND-048,Yield,0.1984
RND-048,CutoffDt,2026-07-01
RND-048,AnchorDt,2026-07-31
RND-048,MinMonthsJ2,0
RND-048,HurdleYTM,0.1
RND-048,HurdleCY,0.09
RND-048,HurdleMOIC,1.3
RND-048,RelColl,918980.84
RND-049,LoanNo,000005100324610
RND-049,UPB,41423.64
RND-049,IntBal,2201.54
RND-049,CRate,0.07556
RND-049,DRate,0.12556
RND-049,CPmt,264.66
RND-049,MatDt,2035-04-10
RND-049,T3,704.71
RND-049,T6,1429.04
RND-049,T12,2717.23
RND-049,T24,5434.46
RND-049,PmtSel,% of M Trail PMT
RND-049,UserPmt,223.04
RND-049,TermMonths,120
RND-049,MTrailSel,3M
RND-049,TrailPct,1.126
RND-049,RateSel,User Enter
RND-049,UserRate,0.1479
RND-049,LegalInit,25000
RND-049,LegalStartM,0
RND-049,HoldCost,0
RND-049,LegalEndM,0
RND-049,AddBack,"Yes, Initial Only"
RND-049,ExitType,DPO
RND-049,DPOPct,0.37
RND-049,UserExit,15143.42
RND-049,ValCapPct,0.91
RND-049,YTMTgt,0.0988
RND-049,AddAccrued,No
RND-049,LiqAcrM,18
RND-049,StartMonth,4
RND-049,ExitMonth,59
RND-049,BidOverride,
RND-049,Yield,0.1818
RND-049,CutoffDt,2026-07-01
RND-049,AnchorDt,2026-07-31
RND-049,MinMonthsJ2,0
RND-049,HurdleYTM,0.1
RND-049,HurdleCY,0.09
RND-049,HurdleMOIC,1.3
RND-049,RelColl,3268.16
RND-050,LoanNo,000005100324610
RND-050,UPB,65168.96
RND-050,IntBal,20.69
RND-050,CRate,0.08522
RND-050,DRate,0.13522
RND-050,CPmt,700.9
RND-050,MatDt,2027-03-08
RND-050,T3,797.02
RND-050,T6,3317.54
RND-050,T12,2993.51
RND-050,T24,5987.02
RND-050,PmtSel,Term PMT
RND-050,UserPmt,963.94
RND-050,TermMonths,120
RND-050,MTrailSel,3M
RND-050,TrailPct,0.768
RND-050,RateSel,Default
RND-050,UserRate,0.0438
RND-050,LegalInit,5000
RND-050,LegalStartM,0
RND-050,HoldCost,250
RND-050,LegalEndM,0
RND-050,AddBack,"Yes, Initial Only"
RND-050,ExitType,YTM Sell Solve
RND-050,DPOPct,0.465
RND-050,UserExit,58000.51
RND-050,ValCapPct,0.924
RND-050,YTMTgt,0.1987
RND-050,AddAccrued,Yes
RND-050,LiqAcrM,18
RND-050,StartMonth,3
RND-050,ExitMonth,53
RND-050,BidOverride,
RND-050,Yield,0.1753
RND-050,CutoffDt,2026-07-01
RND-050,AnchorDt,2026-07-31
RND-050,MinMonthsJ2,0
RND-050,HurdleYTM,0.1
RND-050,HurdleCY,0.09
RND-050,HurdleMOIC,1.3
RND-050,RelColl,92854.37
RND-051,LoanNo,000005100324610
RND-051,UPB,50445.19
RND-051,IntBal,862.01
RND-051,CRate,0.11493
RND-051,DRate,0.16493
RND-051,CPmt,476.41
RND-051,MatDt,2030-02-20
RND-051,T3,1395.16
RND-051,T6,2673.3
RND-051,T12,5419.47
RND-051,T24,10838.94
RND-051,PmtSel,User PMT
RND-051,UserPmt,454.08
RND-051,TermMonths,240
RND-051,MTrailSel,12M
RND-051,TrailPct,0.741
RND-051,RateSel,Default
RND-051,UserRate,0.0662
RND-051,LegalInit,5000
RND-051,LegalStartM,0
RND-051,HoldCost,1000
RND-051,LegalEndM,0
RND-051,AddBack,"Yes, Both"
RND-051,ExitType,YTM Sell Solve
RND-051,DPOPct,0.499
RND-051,UserExit,42814.81
RND-051,ValCapPct,0.794
RND-051,YTMTgt,0.1695
RND-051,AddAccrued,No
RND-051,LiqAcrM,18
RND-051,StartMonth,1
RND-051,ExitMonth,36
RND-051,BidOverride,
RND-051,Yield,0.0904
RND-051,CutoffDt,2026-07-01
RND-051,AnchorDt,2026-07-31
RND-051,MinMonthsJ2,0
RND-051,HurdleYTM,0.1
RND-051,HurdleCY,0.09
RND-051,HurdleMOIC,1.3
RND-051,RelColl,107891.01
RND-052,LoanNo,000005100324610
RND-052,UPB,31076.87
RND-052,IntBal,608.85
RND-052,CRate,0.08914
RND-052,DRate,0.13914
RND-052,CPmt,343.49
RND-052,MatDt,2035-11-14
RND-052,T3,63.86
RND-052,T6,770.16
RND-052,T12,3941.39
RND-052,T24,7882.78
RND-052,PmtSel,Term PMT
RND-052,UserPmt,396.29
RND-052,TermMonths,0
RND-052,MTrailSel,6M
RND-052,TrailPct,0.937
RND-052,RateSel,Contractual
RND-052,UserRate,0.08
RND-052,LegalInit,25000
RND-052,LegalStartM,0
RND-052,HoldCost,250
RND-052,LegalEndM,0
RND-052,AddBack,"Yes, Both"
RND-052,ExitType,User Enter
RND-052,DPOPct,0.157
RND-052,UserExit,23740.6
RND-052,ValCapPct,0.623
RND-052,YTMTgt,0.1623
RND-052,AddAccrued,No
RND-052,LiqAcrM,0
RND-052,StartMonth,3
RND-052,ExitMonth,59
RND-052,BidOverride,
RND-052,Yield,0.1113
RND-052,CutoffDt,2026-07-01
RND-052,AnchorDt,2026-07-31
RND-052,MinMonthsJ2,0
RND-052,HurdleYTM,0.1
RND-052,HurdleCY,0.09
RND-052,HurdleMOIC,1.3
RND-052,RelColl,2043.03
RND-053,LoanNo,000005100324610
RND-053,UPB,239597.1
RND-053,IntBal,4633.0
RND-053,CRate,0.04019
RND-053,DRate,0.09019
RND-053,CPmt,905.39
RND-053,MatDt,2032-08-26
RND-053,T3,1780.08
RND-053,T6,4263.15
RND-053,T12,7485.57
RND-053,T24,14971.14
RND-053,PmtSel,User PMT
RND-053,UserPmt,1255.3
RND-053,TermMonths,240
RND-053,MTrailSel,12M
RND-053,TrailPct,0.563
RND-053,RateSel,Contractual
RND-053,UserRate,0.0836
RND-053,LegalInit,25000
RND-053,LegalStartM,11
RND-053,HoldCost,1000
RND-053,LegalEndM,28
RND-053,AddBack,No
RND-053,ExitType,YTM Sell Solve
RND-053,DPOPct,0.433
RND-053,UserExit,200074.58
RND-053,ValCapPct,0.347
RND-053,YTMTgt,0.1052
RND-053,AddAccrued,No
RND-053,LiqAcrM,6
RND-053,StartMonth,2
RND-053,ExitMonth,49
RND-053,BidOverride,
RND-053,Yield,0.1378
RND-053,CutoffDt,2026-07-01
RND-053,AnchorDt,2026-07-31
RND-053,MinMonthsJ2,0
RND-053,HurdleYTM,0.1
RND-053,HurdleCY,0.09
RND-053,HurdleMOIC,1.3
RND-053,RelColl,556417.34
RND-054,LoanNo,000005100324610
RND-054,UPB,30159.74
RND-054,IntBal,1589.17
RND-054,CRate,0.08062
RND-054,DRate,0.13062
RND-054,CPmt,196.34
RND-054,MatDt,2027-02-22
RND-054,T3,195.9
RND-054,T6,959.54
RND-054,T12,328.91
RND-054,T24,657.82
RND-054,PmtSel,User PMT
RND-054,UserPmt,170.04
RND-054,TermMonths,0
RND-054,MTrailSel,12M
RND-054,TrailPct,0.591
RND-054,RateSel,Default
RND-054,UserRate,0.1086
RND-054,LegalInit,0
RND-054,LegalStartM,0
RND-054,HoldCost,1000
RND-054,LegalEndM,0
RND-054,AddBack,"Yes, Both"
RND-054,ExitType,Value Cap
RND-054,DPOPct,0.165
RND-054,UserExit,20229.34
RND-054,ValCapPct,0.415
RND-054,YTMTgt,0.1175
RND-054,AddAccrued,No
RND-054,LiqAcrM,18
RND-054,StartMonth,1
RND-054,ExitMonth,43
RND-054,BidOverride,
RND-054,Yield,0.1344
RND-054,CutoffDt,2026-07-01
RND-054,AnchorDt,2026-07-31
RND-054,MinMonthsJ2,0
RND-054,HurdleYTM,0.1
RND-054,HurdleCY,0.09
RND-054,HurdleMOIC,1.3
RND-054,RelColl,48726.41
RND-055,LoanNo,000005100324610
RND-055,UPB,1134172.61
RND-055,IntBal,29299.15
RND-055,CRate,0.10452
RND-055,DRate,0.15452
RND-055,CPmt,13983.79
RND-055,MatDt,2032-12-19
RND-055,T3,38699.57
RND-055,T6,73899.23
RND-055,T12,85753.52
RND-055,T24,171507.04
RND-055,PmtSel,Current PMT
RND-055,UserPmt,10294.28
RND-055,TermMonths,240
RND-055,MTrailSel,12M
RND-055,TrailPct,1.146
RND-055,RateSel,User Enter
RND-055,UserRate,0.0806
RND-055,LegalInit,0
RND-055,LegalStartM,0
RND-055,HoldCost,250
RND-055,LegalEndM,0
RND-055,AddBack,"Yes, Both"
RND-055,ExitType,YTM Sell Solve
RND-055,DPOPct,0.346
RND-055,UserExit,850510.37
RND-055,ValCapPct,0.519
RND-055,YTMTgt,0.1076
RND-055,AddAccrued,No
RND-055,LiqAcrM,6
RND-055,StartMonth,6
RND-055,ExitMonth,40
RND-055,BidOverride,
RND-055,Yield,0.1537
RND-055,CutoffDt,2026-07-01
RND-055,AnchorDt,2026-07-31
RND-055,MinMonthsJ2,0
RND-055,HurdleYTM,0.1
RND-055,HurdleCY,0.09
RND-055,HurdleMOIC,1.3
RND-055,RelColl,2412012.32
RND-056,LoanNo,000005100324610
RND-056,UPB,999614.66
RND-056,IntBal,8672.76
RND-056,CRate,0.07983
RND-056,DRate,0.12983
RND-056,CPmt,7508.65
RND-056,MatDt,2027-04-06
RND-056,T3,1682.51
RND-056,T6,42099.06
RND-056,T12,56168.5
RND-056,T24,112337.0
RND-056,PmtSel,User PMT
RND-056,UserPmt,8949.75
RND-056,TermMonths,240
RND-056,MTrailSel,6M
RND-056,TrailPct,0.564
RND-056,RateSel,Contractual
RND-056,UserRate,0.0443
RND-056,LegalInit,25000
RND-056,LegalStartM,0
RND-056,HoldCost,1000
RND-056,LegalEndM,0
RND-056,AddBack,"Yes, Both"
RND-056,ExitType,YTM Sell Solve
RND-056,DPOPct,0.272
RND-056,UserExit,789240.24
RND-056,ValCapPct,0.825
RND-056,YTMTgt,0.1037
RND-056,AddAccrued,No
RND-056,LiqAcrM,18
RND-056,StartMonth,2
RND-056,ExitMonth,4
RND-056,BidOverride,
RND-056,Yield,0.122
RND-056,CutoffDt,2026-07-01
RND-056,AnchorDt,2026-07-31
RND-056,MinMonthsJ2,0
RND-056,HurdleYTM,0.1
RND-056,HurdleCY,0.09
RND-056,HurdleMOIC,1.3
RND-056,RelColl,2294345.78
RND-057,LoanNo,000005100324610
RND-057,UPB,44705.82
RND-057,IntBal,347.02
RND-057,CRate,0.12114
RND-057,DRate,0.17114
RND-057,CPmt,611.72
RND-057,MatDt,2035-11-18
RND-057,T3,1769.92
RND-057,T6,562.29
RND-057,T12,4233.9
RND-057,T24,8467.8
RND-057,PmtSel,User PMT
RND-057,UserPmt,600.24
RND-057,TermMonths,120
RND-057,MTrailSel,6M
RND-057,TrailPct,0.914
RND-057,RateSel,Default
RND-057,UserRate,0.0851
RND-057,LegalInit,0
RND-057,LegalStartM,12
RND-057,HoldCost,250
RND-057,LegalEndM,32
RND-057,AddBack,"Yes, Initial Only"
RND-057,ExitType,Liquidation
RND-057,DPOPct,0.273
RND-057,UserExit,24020.73
RND-057,ValCapPct,0.535
RND-057,YTMTgt,0.1957
RND-057,AddAccrued,No
RND-057,LiqAcrM,18
RND-057,StartMonth,2
RND-057,ExitMonth,14
RND-057,BidOverride,
RND-057,Yield,0.1397
RND-057,CutoffDt,2026-07-01
RND-057,AnchorDt,2026-07-31
RND-057,MinMonthsJ2,0
RND-057,HurdleYTM,0.1
RND-057,HurdleCY,0.09
RND-057,HurdleMOIC,1.3
RND-057,RelColl,67166.12
RND-058,LoanNo,000005100324610
RND-058,UPB,36264.17
RND-058,IntBal,1930.43
RND-058,CRate,0.10846
RND-058,DRate,0.15846
RND-058,CPmt,389.02
RND-058,MatDt,2035-09-04
RND-058,T3,938.85
RND-058,T6,1555.35
RND-058,T12,2898.89
RND-058,T24,5797.78
RND-058,PmtSel,Interest PMT
RND-058,UserPmt,295.9
RND-058,TermMonths,0
RND-058,MTrailSel,3M
RND-058,TrailPct,0.957
RND-058,RateSel,Contractual
RND-058,UserRate,0.047
RND-058,LegalInit,25000
RND-058,LegalStartM,7
RND-058,HoldCost,0
RND-058,LegalEndM,8
RND-058,AddBack,No
RND-058,ExitType,DPO
RND-058,DPOPct,0.053
RND-058,UserExit,23849.0
RND-058,ValCapPct,0.984
RND-058,YTMTgt,0.1539
RND-058,AddAccrued,Yes
RND-058,LiqAcrM,18
RND-058,StartMonth,1
RND-058,ExitMonth,10
RND-058,BidOverride,
RND-058,Yield,0.2195
RND-058,CutoffDt,2026-07-01
RND-058,AnchorDt,2026-07-31
RND-058,MinMonthsJ2,0
RND-058,HurdleYTM,0.1
RND-058,HurdleCY,0.09
RND-058,HurdleMOIC,1.3
RND-058,RelColl,75113.66
RND-059,LoanNo,000005100324610
RND-059,UPB,1273742.44
RND-059,IntBal,1742.83
RND-059,CRate,0.05038
RND-059,DRate,0.10038
RND-059,CPmt,5290.05
RND-059,MatDt,2029-10-01
RND-059,T3,8461.24
RND-059,T6,26147.97
RND-059,T12,20310.67
RND-059,T24,40621.34
RND-059,PmtSel,% of M Trail PMT
RND-059,UserPmt,5143.57
RND-059,TermMonths,240
RND-059,MTrailSel,3M
RND-059,TrailPct,0.571
RND-059,RateSel,User Enter
RND-059,UserRate,0.0793
RND-059,LegalInit,0
RND-059,LegalStartM,0
RND-059,HoldCost,1000
RND-059,LegalEndM,0
RND-059,AddBack,No
RND-059,ExitType,YTM Sell Solve
RND-059,DPOPct,0.498
RND-059,UserExit,522839.91
RND-059,ValCapPct,0.903
RND-059,YTMTgt,0.0959
RND-059,AddAccrued,No
RND-059,LiqAcrM,6
RND-059,StartMonth,4
RND-059,ExitMonth,43
RND-059,BidOverride,
RND-059,Yield,0.1224
RND-059,CutoffDt,2026-07-01
RND-059,AnchorDt,2026-07-31
RND-059,MinMonthsJ2,0
RND-059,HurdleYTM,0.1
RND-059,HurdleCY,0.09
RND-059,HurdleMOIC,1.3
RND-059,RelColl,2312845.22
