case_id,field,expected,tol
RND-032,CY12,-0.2699833528602961,1e-09
RND-032,MOIC,1.7162305259406585,1.7162305259406586e-09
RND-032,ImpDPO,-2.5276057212147776,2.5276057212147777e-09
RND-032,BidMwVx,0.7055715307531051,1e-09
RND-032,F12P12,-1.9270919514852123,1.9270919514852123e-09
RND-032,MTM,22.0,0.0
RND-032,MTA,123.0,0.0
RND-032,UseMTM,22.0,0.0
RND-032,BalAtExit,53351.01596585456,0.005
RND-032,YtmIRR,0.11787644831088001,1e-06
RND-032,YtmXIRR,0.1242658165812171,1e-06
RND-032,SellYTM,0.11620000000088951,1e-06
RND-032,MinHYTM,4.0,0.0
RND-032,MinHCY,1.0,0.0
RND-032,MinHMOIC,24.0,0.0
RND-032,MinHAll,,0.0
RND-032,Net01,0.0,0.005
RND-032,Net02,0.0,0.005
RND-032,Net12,1139.31,0.005
RND-032,Net23,1139.31,0.005
RND-032,Net24,1139.31,0.005
RND-032,Net25,1139.31,0.005
RND-032,Net36,1139.31,0.005
RND-032,Net60,0.0,0.005
RND-032,Opt06_Bid,58838.88703397179,0.005
RND-032,Opt12_Bid,58838.88703397183,0.005
RND-032,Opt24_Bid,58838.88703397192,0.005
RND-032,Opt36_Bid,58838.887033971994,0.005
RND-032,Opt60_Bid,58838.88703397211,0.005
RND-033,PmtPull,12711.67,0.005
RND-033,ExitVal,642093.7745170868,0.005
RND-033,BidNPV,604270.9442517381,0.005
RND-033,BidPct,0.7851393306046879,1e-09
RND-033,CY12,0.20775455314247288,1e-09
RND-033,MOIC,1.6052741634272225,1.6052741634272226e-09
RND-033,ImpDPO,0.1479999999999999,1e-09
RND-033,BidMwVx,0.3489368061930144,1e-09
RND-033,F12P12,3.5345360437252995,3.5345360437253e-09
RND-033,MTM,34.0,0.0
RND-033,MTA,102.0,0.0
RND-033,UseMTM,34.0,0.0
RND-033,BalAtExit,604926.4038884713,0.005
RND-033,YtmIRR,0.25270234942049613,1e-06
RND-033,YtmXIRR,0.28370952424343376,1e-06
RND-033,SellYTM,0.2444000000035423,1e-06
RND-033,MinHYTM,1.0,0.0
RND-033,MinHCY,1.0,0.0
RND-033,MinHMOIC,15.0,0.0
RND-033,MinHAll,15.0,0.0
RND-033,Net01,12711.67,0.005
RND-033,Net02,12711.67,0.005
RND-033,Net12,11711.67,0.005
RND-033,Net23,12711.67,0.005
RND-033,Net24,12711.67,0.005
RND-033,Net25,12711.67,0.005
RND-033,Net36,0.0,0.005
RND-033,Net60,0.0,0.005
RND-033,Opt06_Bid,626299.0346139617,0.005
RND-033,Opt12_Bid,618515.3296978346,0.005
RND-033,Opt24_Bid,607682.4075889111,0.005
RND-033,Opt36_Bid,600147.1240804029,0.005
RND-033,Opt60_Bid,590528.4918100525,0.005
RND-034,PmtPull,2786.6816530381934,0.005
RND-034,ExitVal,189625.296917877,0.005
RND-034,BidNPV,156947.59118571016,0.005
RND-034,BidPct,0.711009440899305,1e-09
RND-034,CY12,0.21306590043099055,1e-09
RND-034,MOIC,2.060471357480471,2.0604713574804714e-09
RND-034,ImpDPO,-0.21485308685401727,1e-09
RND-034,BidMwVx,0.9592716243936474,1e-09
RND-034,F12P12,1.921048978813904,1.921048978813904e-09
RND-034,MTM,13.0,0.0
RND-034,MTA,360.0,0.0
RND-034,UseMTM,13.0,0.0
RND-034,BalAtExit,220407.183289638,0.005
RND-034,YtmIRR,0.4261229182819528,1e-06
RND-034,YtmXIRR,0.5190136817930677,1e-06
RND-034,SellYTM,0.24090000000310213,1e-06
RND-034,MinHYTM,9.0,0.0
RND-034,MinHCY,1.0,0.0
RND-034,MinHMOIC,15.0,0.0
RND-034,MinHAll,15.0,0.0
RND-034,Net01,2786.6816530381934,0.005
RND-034,Net02,2786.6816530381934,0.005
RND-034,Net12,2786.6816530381934,0.005
RND-034,Net23,2786.6816530381934,0.005
RND-034,Net24,2786.6816530381934,0.005
RND-034,Net25,2786.6816530381934,0.005
RND-034,Net36,2786.6816530381934,0.005
RND-034,Net60,0.0,0.005
RND-034,Opt06_Bid,224838.3258566961,0.005
RND-034,Opt12_Bid,209543.27342828776,0.005
RND-034,Opt24_Bid,191862.82417372183,0.005
RND-034,Opt36_Bid,172238.4852659366,0.005
RND-034,Opt60_Bid,147679.45028917948,0.005
RND-035,PmtPull,29854.83751173592,0.005
RND-035,ExitVal,1765510.270013713,0.005
RND-035,BidNPV,1729920.4269403678,0.005
RND-035,BidPct,0.6774815078165765,1e-09
RND-035,CY12,1.0378310352117353,1.0378310352117354e-09
RND-035,MOIC,1.0378310352117353,1.0378310352117354e-09
RND-035,ImpDPO,0.3087203997290009,1e-09
RND-035,BidMwVx,1.2067145122893501,1.2067145122893502e-09
RND-035,F12P12,52.721215446008564,5.2721215446008565e-08
RND-035,MTM,74.0,0.0
RND-035,MTA,319.0,0.0
RND-035,UseMTM,74.0,0.0
RND-035,BalAtExit,2305807.2890128656,0.005
RND-035,YtmIRR,0.1565562552458225,1e-06
RND-035,YtmXIRR,0.16803372713001297,1e-06
RND-035,SellYTM,0.22679999999859254,1e-06
RND-035,MinHYTM,1.0,0.0
RND-035,MinHCY,1.0,0.0
RND-035,MinHMOIC,16.0,0.0
RND-035,MinHAll,16.0,0.0
RND-035,Net01,29854.83751173592,0.005
RND-035,Net02,1765510.270013713,0.005
RND-035,Net12,0.0,0.005
RND-035,Net23,0.0,0.005
RND-035,Net24,0.0,0.005
RND-035,Net25,0.0,0.005
RND-035,Net36,0.0,0.005
RND-035,Net60,0.0,0.005
RND-035,Opt06_Bid,1729920.426940368,0.005
RND-035,Opt12_Bid,1729920.426940369,0.005
RND-035,Opt24_Bid,1729920.42694037,0.005
RND-035,Opt36_Bid,1729920.426940371,0.005
RND-035,Opt60_Bid,1729920.4269403722,0.005
RND-036,PmtPull,1829.07,0.005
RND-036,ExitVal,269248.1227652674,0.005
RND-036,BidNPV,238495.84447411716,0.005
RND-036,BidPct,0.9067271524694437,1e-09
RND-036,CY12,1.2056345191225026,1.2056345191225028e-09
RND-036,MOIC,1.2056345191225026,1.2056345191225028e-09
RND-036,ImpDPO,0.0,1e-09
RND-036,BidMwVx,0.5258071169070528,1e-09
RND-036,F12P12,63.117385287900966,6.311738528790097e-08
RND-036,MTM,8.0,0.0
RND-036,MTA,275.0,0.0
RND-036,UseMTM,8.0,0.0
RND-036,BalAtExit,261606.29172008057,0.005
RND-036,YtmIRR,0.2789564728400813,1e-06
RND-036,YtmXIRR,0.3178739591266371,1e-06
RND-036,SellYTM,0.2130000000023295,1e-06
RND-036,MinHYTM,1.0,0.0
RND-036,MinHCY,1.0,0.0
RND-036,MinHMOIC,16.0,0.0
RND-036,MinHAll,16.0,0.0
RND-036,Net01,1829.07,0.005
RND-036,Net02,1829.07,0.005
RND-036,Net12,0.0,0.005
RND-036,Net23,0.0,0.005
RND-036,Net24,0.0,0.005
RND-036,Net25,0.0,0.005
RND-036,Net36,0.0,0.005
RND-036,Net60,0.0,0.005
RND-036,Opt06_Bid,249110.81590926723,0.005
RND-036,Opt12_Bid,236473.1821728967,0.005
RND-036,Opt24_Bid,214563.6414793551,0.005
RND-036,Opt36_Bid,196459.04170967126,0.005
RND-036,Opt60_Bid,169047.4036253341,0.005
RND-037,PmtPull,14872.78,0.005
RND-037,ExitVal,4329809.1931220675,0.005
RND-037,BidNPV,3445054.855513275,0.005
RND-037,BidPct,0.9320931836226869,1e-09
RND-037,CY12,0.0345371104351466,1e-09
RND-037,MOIC,1.317258593389205,1.317258593389205e-09
RND-037,ImpDPO,-0.050307127909049676,1e-09
RND-037,BidMwVx,0.5237801191465818,1e-09
RND-037,F12P12,0.4436737207769745,1e-09
RND-037,MTM,18.0,0.0
RND-037,MTA,360.0,0.0
RND-037,UseMTM,18.0,0.0
RND-037,BalAtExit,3727233.5093022343,0.005
RND-037,YtmIRR,0.130670115354814,1e-06
RND-037,YtmXIRR,0.1383812214872614,1e-06
RND-037,SellYTM,0.17879999999781765,1e-06
RND-037,MinHYTM,10.0,0.0
RND-037,MinHCY,1.0,0.0
RND-037,MinHMOIC,19.0,0.0
RND-037,MinHAll,,0.0
RND-037,Net01,0.0,0.005
RND-037,Net02,0.0,0.005
RND-037,Net12,14872.78,0.005
RND-037,Net23,0.0,0.005
RND-037,Net24,0.0,0.005
RND-037,Net25,0.0,0.005
RND-037,Net36,0.0,0.005
RND-037,Net60,0.0,0.005
RND-037,Opt06_Bid,3646126.1566016516,0.005
RND-037,Opt12_Bid,3550427.325769278,0.005
RND-037,Opt24_Bid,3373636.482904551,0.005
RND-037,Opt36_Bid,3214127.2878311276,0.005
RND-037,Opt60_Bid,2938183.25641709,0.005
RND-038,PmtPull,2698.2904207499996,0.005
RND-038,ExitVal,322632.37543690455,0.005
RND-038,BidNPV,291011.15080186777,0.005
RND-038,BidPct,1.2951909790595129,1.295190979059513e-09
RND-038,CY12,0.10199332412680695,1e-09
RND-038,MOIC,1.3590070885854735,1.3590070885854735e-09
RND-038,ImpDPO,-0.4188865762386913,1e-09
RND-038,BidMwVx,1.496954923537175,1.4969549235371751e-09
RND-038,F12P12,3.9439831601155504,3.94398316011555e-09
RND-038,MTM,93.0,0.0
RND-038,MTA,129.0,0.0
RND-038,UseMTM,93.0,0.0
RND-038,BalAtExit,86983.03661474382,0.005
RND-038,YtmIRR,0.03570511216016641,1e-06
RND-038,YtmXIRR,0.03625464878614912,1e-06
RND-038,SellYTM,0.1414999999964941,1e-06
RND-038,MinHYTM,,0.0
RND-038,MinHCY,1.0,0.0
RND-038,MinHMOIC,25.0,0.0
RND-038,MinHAll,,0.0
RND-038,Net01,0.0,0.005
RND-038,Net02,2698.2904207499996,0.005
RND-038,Net12,2698.2904207499996,0.005
RND-038,Net23,2698.2904207499996,0.005
RND-038,Net24,2698.2904207499996,0.005
RND-038,Net25,2698.2904207499996,0.005
RND-038,Net36,0.0,0.005
RND-038,Net60,0.0,0.005
RND-038,Opt06_Bid,239996.4322136566,0.005
RND-038,Opt12_Bid,254627.48262627053,0.005
RND-038,Opt24_Bid,281034.8174250392,0.005
RND-038,Opt36_Bid,304054.67088693613,0.005
RND-038,Opt60_Bid,341652.48114494473,0.005
RND-039,PmtPull,552.82,0.005
RND-039,ExitVal,70958.90789308253,0.005
RND-039,BidNPV,52805.68637383363,0.005
RND-039,BidPct,0.90513068771955,1e-09
RND-039,CY12,0.12562737946508754,1e-09
RND-039,MOIC,1.6054976975944124,1.6054976975944126e-09
RND-039,ImpDPO,-0.15489509570336102,1e-09
RND-039,BidMwVx,13.219830207021687,1.3219830207021687e-08
RND-039,F12P12,1.8193047312936734,1.8193047312936736e-09
RND-039,MTM,106.0,0.0
RND-039,MTA,148.0,0.0
RND-039,UseMTM,106.0,0.0
RND-039,BalAtExit,26899.741735548363,0.005
RND-039,YtmIRR,0.1547813824935012,1e-06
RND-039,YtmXIRR,0.16605059156043572,1e-06
RND-039,SellYTM,0.24389999999716497,1e-06
RND-039,MinHYTM,4.0,0.0
RND-039,MinHCY,1.0,0.0
RND-039,MinHMOIC,14.0,0.0
RND-039,MinHAll,14.0,0.0
RND-039,Net01,552.82,0.005
RND-039,Net02,552.82,0.005
RND-039,Net12,552.82,0.005
RND-039,Net23,552.82,0.005
RND-039,Net24,552.82,0.005
RND-039,Net25,552.82,0.005
RND-039,Net36,0.0,0.005
RND-039,Net60,0.0,0.005
RND-039,Opt06_Bid,65492.393081306334,0.005
RND-039,Opt12_Bid,61137.50486391182,0.005
RND-039,Opt24_Bid,53857.17578450298,0.005
RND-039,Opt36_Bid,48138.58953052321,0.005
RND-039,Opt60_Bid,40118.44035473123,0.005
RND-040,PmtPull,469.9416564,0.005
RND-040,ExitVal,28089.965099999998,0.005
RND-040,BidNPV,24330.51108167515,0.005
RND-040,BidPct,0.5886643740370628,1e-09
RND-040,CY12,1.0907860330146737,1.0907860330146738e-09
RND-040,MOIC,1.0907860330146737,1.0907860330146738e-09
RND-040,ImpDPO,0.3280179785460917,1e-09
RND-040,BidMwVx,0.35512716046367787,1e-09
RND-040,F12P12,5.540488188923775,5.540488188923776e-09
RND-040,MTM,68.0,0.0
RND-040,MTA,151.0,0.0
RND-040,UseMTM,68.0,0.0
RND-040,BalAtExit,30834.912984718496,0.005
RND-040,YtmIRR,0.3009770396098695,1e-06
RND-040,YtmXIRR,0.34565863041915457,1e-06
RND-040,SellYTM,0.09469999999923787,1e-06
RND-040,MinHYTM,1.0,0.0
RND-040,MinHCY,1.0,0.0
RND-040,MinHMOIC,37.0,0.0
RND-040,MinHAll,,0.0
RND-040,Net01,469.9416564,0.005
RND-040,Net02,469.9416564,0.005
RND-040,Net12,0.0,0.005
RND-040,Net23,0.0,0.005
RND-040,Net24,0.0,0.005
RND-040,Net25,0.0,0.005
RND-040,Net36,0.0,0.005
RND-040,Net60,0.0,0.005
RND-040,Opt06_Bid,24321.316337288652,0.005
RND-040,Opt12_Bid,24332.30706069002,0.005
RND-040,Opt24_Bid,26947.717946066532,0.005
RND-040,Opt36_Bid,29327.699953066483,0.005
RND-040,Opt60_Bid,33464.23916151157,0.005
RND-041,PmtPull,6051.18,0.005
RND-041,ExitVal,967572.6791027861,0.005
RND-041,BidNPV,885390.843764842,0.005
RND-041,BidPct,0.9358544655415509,1e-09
RND-041,CY12,1.1269922047757333,1.1269922047757334e-09
RND-041,MOIC,1.1269922047757333,1.1269922047757334e-09
RND-041,ImpDPO,0.0,1e-09
RND-041,BidMwVx,0.37521672550420526,1e-09
RND-041,F12P12,18.151733799346427,1.815173379934643e-08
RND-041,MTM,76.0,0.0
RND-041,MTA,306.0,0.0
RND-041,UseMTM,76.0,0.0
RND-041,BalAtExit,823448.6663428813,0.005
RND-041,YtmIRR,0.07205148897996809,1e-06
RND-041,YtmXIRR,0.07436864229981571,1e-06
RND-041,SellYTM,0.24540000000156328,1e-06
RND-041,MinHYTM,20.0,0.0
RND-041,MinHCY,1.0,0.0
RND-041,MinHMOIC,14.0,0.0
RND-041,MinHAll,20.0,0.0
RND-041,Net01,6051.18,0.005
RND-041,Net02,6051.18,0.005
RND-041,Net12,0.0,0.005
RND-041,Net23,0.0,0.005
RND-041,Net24,0.0,0.005
RND-041,Net25,0.0,0.005
RND-041,Net36,0.0,0.005
RND-041,Net60,0.0,0.005
RND-041,Opt06_Bid,885390.843764842,0.005
RND-041,Opt12_Bid,830754.1349633218,0.005
RND-041,Opt24_Bid,737163.6283363585,0.005
RND-041,Opt36_Bid,661014.546848001,0.005
RND-041,Opt60_Bid,548070.6443470325,0.005
RND-042,PmtPull,366.97,0.005
RND-042,ExitVal,25580.397819672955,0.005
RND-042,BidNPV,24429.425087061638,0.005
RND-042,BidPct,0.496891054368679,1e-09
RND-042,CY12,1.0771574740663712,1.0771574740663712e-09
RND-042,MOIC,1.0771574740663712,1.0771574740663712e-09
RND-042,ImpDPO,0.488,1e-09
RND-042,BidMwVx,0.3533489326464872,1e-09
RND-042,F12P12,19.06394011509864,1.906394011509864e-08
RND-042,MTM,86.0,0.0
RND-042,MTA,286.0,0.0
RND-042,UseMTM,86.0,0.0
RND-042,BalAtExit,42048.95588710277,0.005
RND-042,YtmIRR,0.22198330436299263,1e-06
RND-042,YtmXIRR,0.24565957837017915,1e-06
RND-042,SellYTM,0.2275000000031007,1e-06
RND-042,MinHYTM,1.0,0.0
RND-042,MinHCY,1.0,0.0
RND-042,MinHMOIC,15.0,0.0
RND-042,MinHAll,27.0,0.0
RND-042,Net01,0.0,0.005
RND-042,Net02,366.97,0.005
RND-042,Net12,0.0,0.005
RND-042,Net23,0.0,0.005
RND-042,Net24,0.0,0.005
RND-042,Net25,0.0,0.005
RND-042,Net36,0.0,0.005
RND-042,Net60,0.0,0.005
RND-042,Opt06_Bid,24363.750298916762,0.005
RND-042,Opt12_Bid,21727.44524911476,0.005
RND-042,Opt24_Bid,12847.1762594405,0.005
RND-042,Opt36_Bid,8336.21005045521,0.005
RND-042,Opt60_Bid,7648.457551659041,0.005
RND-043,PmtPull,28536.127564,0.005
RND-043,ExitVal,2766066.0175639996,0.005
RND-043,BidNPV,2187482.418401239,0.005
RND-043,BidPct,0.8317240728064137,1e-09
RND-043,CY12,0.15654230081459297,1e-09
RND-043,MOIC,1.7080340044381876,1.7080340044381877e-09
RND-043,ImpDPO,-0.04042439398840347,1e-09
RND-043,BidMwVx,0.5686606337500454,1e-09
RND-043,F12P12,6.952798506919023,6.952798506919023e-09
RND-043,MTM,110.0,0.0
RND-043,MTA,360.0,0.0
RND-043,UseMTM,110.0,0.0
RND-043,BalAtExit,3036166.925898405,0.005
RND-043,YtmIRR,0.15178694433011444,1e-06
RND-043,YtmXIRR,0.16261431765811046,1e-06
RND-043,SellYTM,0.2189000000024401,1e-06
RND-043,MinHYTM,1.0,0.0
RND-043,MinHCY,1.0,0.0
RND-043,MinHMOIC,16.0,0.0
RND-043,MinHAll,16.0,0.0
RND-043,Net01,28536.127564,0.005
RND-043,Net02,28536.127564,0.005
RND-043,Net12,28536.127564,0.005
RND-043,Net23,28536.127564,0.005
RND-043,Net24,28536.127564,0.005
RND-043,Net25,28536.127564,0.005
RND-043,Net36,0.0,0.005
RND-043,Net60,0.0,0.005
RND-043,Opt06_Bid,2616939.183753639,0.005
RND-043,Opt12_Bid,2508743.8199101957,0.005
RND-043,Opt24_Bid,2324573.685719347,0.005
RND-043,Opt36_Bid,2176318.8627112806,0.005
RND-043,Opt60_Bid,1960905.3841999182,0.005
RND-044,PmtPull,737.59,0.005
RND-044,ExitVal,60233.31,0.005
RND-044,BidNPV,64166.44015040752,0.005
RND-044,BidPct,1.1483153912221302,1.1483153912221304e-09
RND-044,CY12,0.126444446364514,1e-09
RND-044,MOIC,1.6054113296379544,1.6054113296379545e-09
RND-044,ImpDPO,-0.10567036577636846,1e-09
RND-044,BidMwVx,0.8565633943525555,1e-09
RND-044,F12P12,1.4354188965651455,1.4354188965651456e-09
RND-044,MTM,32.0,0.0
RND-044,MTA,188.0,0.0
RND-044,UseMTM,32.0,0.0
RND-044,BalAtExit,51477.14936990412,0.005
RND-044,YtmIRR,0.04206099950274551,1e-06
RND-044,YtmXIRR,0.04283908224776385,1e-06
RND-044,SellYTM,0.12430000000253973,1e-06
RND-044,MinHYTM,,0.0
RND-044,MinHCY,1.0,0.0
RND-044,MinHMOIC,30.0,0.0
RND-044,MinHAll,,0.0
RND-044,Net01,0.0,0.005
RND-044,Net02,737.59,0.005
RND-044,Net12,737.59,0.005
RND-044,Net23,737.59,0.005
RND-044,Net24,737.59,0.005
RND-044,Net25,737.59,0.005
RND-044,Net36,737.59,0.005
RND-044,Net60,60233.31,0.005
RND-044,Opt06_Bid,59467.89642966675,0.005
RND-044,Opt12_Bid,60127.99847024739,0.005
RND-044,Opt24_Bid,61331.84111950497,0.005
RND-044,Opt36_Bid,62395.65240021882,0.005
RND-044,Opt60_Bid,64166.44015040752,0.005
RND-045,PmtPull,2220.48,0.005
RND-045,ExitVal,138848.08342457368,0.005
RND-045,BidNPV,148687.6165116275,0.005
RND-045,BidPct,0.6931419038461136,1e-09
RND-045,CY12,0.12055664365699362,1e-09
RND-045,MOIC,1.518614722073482,1.5186147220734822e-09
RND-045,ImpDPO,0.019425113999683274,1e-09
RND-045,BidMwVx,0.770072782401245,1e-09
RND-045,F12P12,13.75102028291755,1.375102028291755e-08
RND-045,MTM,100.0,0.0
RND-045,MTA,255.0,0.0
RND-045,UseMTM,100.0,0.0
RND-045,BalAtExit,175966.8006599159,0.005
RND-045,YtmIRR,0.1714375048436061,1e-06
RND-045,YtmXIRR,0.1853244395785481,1e-06
RND-045,SellYTM,0.13679999999990214,1e-06
RND-045,MinHYTM,1.0,0.0
RND-045,MinHCY,1.0,0.0
RND-045,MinHMOIC,27.0,0.0
RND-045,MinHAll,27.0,0.0
RND-045,Net01,0.0,0.005
RND-045,Net02,2220.48,0.005
RND-045,Net12,1970.48,0.005
RND-045,Net23,1970.48,0.005
RND-045,Net24,1970.48,0.005
RND-045,Net25,1970.48,0.005
RND-045,Net36,2220.48,0.005
RND-045,Net60,0.0,0.005
RND-045,Opt06_Bid,148687.61651162792,0.005
RND-045,Opt12_Bid,148469.4115522132,0.005
RND-045,Opt24_Bid,148497.16289437507,0.005
RND-045,Opt36_Bid,148687.61651162762,0.005
RND-045,Opt60_Bid,148687.61651162742,0.005
RND-046,PmtPull,48.751376666666665,0.005
RND-046,ExitVal,20420.228535340382,0.005
RND-046,BidNPV,-2713.7331956546113,0.005
RND-046,BidPct,-0.08401598738257383,1e-09
RND-046,CY12,1.6516983756927746,1.6516983756927746e-09
RND-046,MOIC,1.6516983756927746,1.6516983756927746e-09
RND-046,ImpDPO,0.391,1e-09
RND-046,BidMwVx,-0.03450597181948794,1e-09
RND-046,F12P12,-1.987508407750146,1.987508407750146e-09
RND-046,MTM,40.0,0.0
RND-046,MTA,125.0,0.0
RND-046,UseMTM,40.0,0.0
RND-046,BalAtExit,25704.989565054984,0.005
RND-046,YtmIRR,,1e-06
RND-046,YtmXIRR,,1e-06
RND-046,SellYTM,,1e-06
RND-046,MinHYTM,,0.0
RND-046,MinHCY,1.0,0.0
RND-046,MinHMOIC,1.0,0.0
RND-046,MinHAll,,0.0
RND-046,Net01,0.0,0.005
RND-046,Net02,0.0,0.005
RND-046,Net12,0.0,0.005
RND-046,Net23,0.0,0.005
RND-046,Net24,0.0,0.005
RND-046,Net25,0.0,0.005
RND-046,Net36,0.0,0.005
RND-046,Net60,0.0,0.005
RND-046,Opt06_Bid,-2713.7331956546113,0.005
RND-046,Opt12_Bid,-3395.234908335209,0.005
RND-046,Opt24_Bid,-12544.966754558653,0.005
RND-046,Opt36_Bid,-18455.17295968228,0.005
RND-046,Opt60_Bid,-17916.36957653838,0.005
RND-047,PmtPull,1925.53,0.005
RND-047,ExitVal,216391.57180583477,0.005
RND-047,BidNPV,137701.41013759957,0.005
RND-047,BidPct,0.5373220802681493,1e-09
RND-047,CY12,0.11186697350889258,1e-09
RND-047,MOIC,2.3125737164755655,2.312573716475566e-09
RND-047,ImpDPO,-0.03727852920772379,1e-09
RND-047,BidMwVx,0.39721185556959326,1e-09
RND-047,F12P12,0.7058274763486874,1e-09
RND-047,MTM,50.0,0.0
RND-047,MTA,360.0,0.0
RND-047,UseMTM,50.0,0.0
RND-047,BalAtExit,251559.21034298447,0.005
RND-047,YtmIRR,0.27566759657279294,1e-06
RND-047,YtmXIRR,0.3127581889375024,1e-06
RND-047,SellYTM,0.21620000000189,1e-06
RND-047,MinHYTM,5.0,0.0
RND-047,MinHCY,1.0,0.0
RND-047,MinHMOIC,16.0,0.0
RND-047,MinHAll,34.0,0.0
RND-047,Net01,0.0,0.005
RND-047,Net02,0.0,0.005
RND-047,Net12,1925.53,0.005
RND-047,Net23,1925.53,0.005
RND-047,Net24,1925.53,0.005
RND-047,Net25,1925.53,0.005
RND-047,Net36,1925.53,0.005
RND-047,Net60,0.0,0.005
RND-047,Opt06_Bid,239242.87965012557,0.005
RND-047,Opt12_Bid,221011.08770915965,0.005
RND-047,Opt24_Bid,190804.2561530034,0.005
RND-047,Opt36_Bid,167439.1508432572,0.005
RND-047,Opt60_Bid,135653.2307420997,0.005
RND-048,PmtPull,6954.2210928666655,0.005
RND-048,ExitVal,439272.84151999996,0.005
RND-048,BidNPV,420814.7957553568,0.005
RND-048,BidPct,0.5585774728679428,1e-09
RND-048,CY12,0.18178170728104576,1e-09
RND-048,MOIC,1.5231053177744034,1.5231053177744035e-09
RND-048,ImpDPO,0.4222549159326936,1e-09
RND-048,BidMwVx,0.45791465658343516,1e-09
RND-048,F12P12,27.342712030830196,2.73427120308302e-08
RND-048,MTM,60.0,0.0
RND-048,MTA,360.0,0.0
RND-048,UseMTM,60.0,0.0
RND-048,BalAtExit,718173.0347879975,0.005
RND-048,YtmIRR,0.20525412740103025,1e-06
RND-048,YtmXIRR,0.22551281562398184,1e-06
RND-048,SellYTM,0.19839999999880933,1e-06
RND-048,MinHYTM,1.0,0.0
RND-048,MinHCY,1.0,0.0
RND-048,MinHMOIC,18.0,0.0
RND-048,MinHAll,18.0,0.0
RND-048,Net01,0.0,0.005
RND-048,Net02,6954.2210928666655,0.005
RND-048,Net12,6954.2210928666655,0.005
RND-048,Net23,6954.2210928666655,0.005
RND-048,Net24,6954.2210928666655,0.005
RND-048,Net25,6954.2210928666655,0.005
RND-048,Net36,0.0,0.005
RND-048,Net60,0.0,0.005
RND-048,Opt06_Bid,424381.1352953551,0.005
RND-048,Opt12_Bid,423387.49868785235,0.005
RND-048,Opt24_Bid,421670.8229646037,0.005
RND-048,Opt36_Bid,420260.79159518564,0.005
RND-048,Opt60_Bid,418151.3465434069,0.005
RND-049,PmtPull,264.5011533333333,0.005
RND-049,ExitVal,63660.67856680428,0.005
RND-049,BidNPV,35607.11006122678,0.005
RND-049,BidPct,0.8595842871661393,1e-09
RND-049,CY12,0.0668549167822575,1e-09
RND-049,MOIC,2.196422059124084,2.1964220591240842e-09
RND-049,ImpDPO,-0.03739067662210238,1e-09
RND-049,BidMwVx,10.895155090701428,1.0895155090701429e-08
RND-049,F12P12,0.8760798239383488,1e-09
RND-049,MTM,105.0,0.0
RND-049,MTA,360.0,0.0
RND-049,UseMTM,105.0,0.0
RND-049,BalAtExit,40856.25671895256,0.005
RND-049,YtmIRR,0.0998076332128669,1e-06
RND-049,YtmXIRR,0.10440559586490084,1e-06
RND-049,SellYTM,0.18179999999924729,1e-06
RND-049,MinHYTM,60.0,0.0
RND-049,MinHCY,1.0,0.0
RND-049,MinHMOIC,18.0,0.0
RND-049,MinHAll,,0.0
RND-049,Net01,0.0,0.005
RND-049,Net02,0.0,0.005
RND-049,Net12,264.5011533333333,0.005
RND-049,Net23,264.5011533333333,0.005
RND-049,Net24,264.5011533333333,0.005
RND-049,Net25,264.5011533333333,0.005
RND-049,Net36,264.5011533333333,0.005
RND-049,Net60,0.0,0.005
RND-049,Opt06_Bid,47765.68393941092,0.005
RND-049,Opt12_Bid,45915.535493226525,0.005
RND-049,Opt24_Bid,42640.38629636498,0.005
RND-049,Opt36_Bid,39854.96913363276,0.005
RND-049,Opt60_Bid,35449.64516591943,0.005
RND-050,PmtPull,993.2097825943408,0.005
RND-050,ExitVal,53473.87030884355,0.005
RND-050,BidNPV,58855.085864253684,0.005
RND-050,BidPct,0.9031153153933051,1e-09
RND-050,CY12,0.16875513271446577,1e-09
RND-050,MOIC,1.752344048506443,1.7523440485064431e-09
RND-050,ImpDPO,-0.10361941090342919,1e-09
RND-050,BidMwVx,0.6338429291400468,1e-09
RND-050,F12P12,3.3178769491143867,3.317876949114387e-09
RND-050,MTM,8.0,0.0
RND-050,MTA,152.0,0.0
RND-050,UseMTM,8.0,0.0
RND-050,BalAtExit,63216.203650366195,0.005
RND-050,YtmIRR,0.24631396034469552,1e-06
RND-050,YtmXIRR,0.27640430762514745,1e-06
RND-050,SellYTM,0.1752999999973774,1e-06
RND-050,MinHYTM,17.0,0.0
RND-050,MinHCY,1.0,0.0
RND-050,MinHMOIC,21.0,0.0
RND-050,MinHAll,21.0,0.0
RND-050,Net01,0.0,0.005
RND-050,Net02,0.0,0.005
RND-050,Net12,993.2097825943408,0.005
RND-050,Net23,993.2097825943408,0.005
RND-050,Net24,993.2097825943408,0.005
RND-050,Net25,993.2097825943408,0.005
RND-050,Net36,993.2097825943408,0.005
RND-050,Net60,0.0,0.005
RND-050,Opt06_Bid,65068.431552624716,0.005
RND-050,Opt12_Bid,65605.6212605347,0.005
RND-050,Opt24_Bid,63064.65804249779,0.005
RND-050,Opt36_Bid,61030.86667134578,0.005
RND-050,Opt60_Bid,58158.75687674822,0.005
RND-051,PmtPull,454.08,0.005
RND-051,ExitVal,66334.40672708873,0.005
RND-051,BidNPV,64553.46791435356,0.005
